161,0.51465,0.40771,-0.24170,17.33398,-24.16992,-199.82910
178,0.54761,0.31677,-0.25488,16.35742,-33.02002,-195.73975
196,0.56409,0.25598,-0.20801,14.22119,-49.49951,-196.59424
213,0.48425,0.26880,-0.20569,14.22119,-65.12451,-209.04541
230,0.36340,0.35339,-0.25220,28.38135,-59.57031,-237.48779
247,0.31421,-0.02588,-0.18042,45.83740,-49.25537,-266.66260
264,0.32800,-0.25854,-0.02417,34.36279,-34.91211,-317.74902
282,0.51965,-0.72803,-0.02124,2.62451,-63.65967,-317.19971
299,0.43066,-0.74561,-0.04065,-27.77100,-108.64258,-291.50391
317,0.18994,-1.03259,0.07825,-0.85449,-142.88330,-269.59229
335,0.19324,-1.53308,0.30444,53.95508,-114.99023,-271.72852
353,0.52515,-1.90723,0.49329,60.79102,-56.51855,-211.48682
370,0.59570,-2.23108,0.64404,31.37207,-53.34473,-177.06299
387,0.73853,-2.30505,0.69556,2.50244,-83.31299,-146.42334
405,0.88794,-2.27832,0.65515,43.76221,-5.00488,-92.52930
422,1.09973,-2.26355,0.66870,68.29834,74.95117,-23.31543
EXIT,25
BEGIN,38697,15
3,0.08826,1.64917,-0.81116,6.95801,-12.87842,27.58789
20,0.21790,1.74207,-0.59399,12.45117,-5.55420,-3.96729
37,0.17944,1.53027,-0.50684,32.77588,-3.72314,-33.87451
54,0.25586,1.38928,-0.38562,33.87451,-4.08936,-67.19971
71,0.28711,1.24780,-0.31702,26.67236,-13.00049,-102.41699
88,0.35425,1.08899,-0.25391,17.39502,-19.40918,-133.78906
106,0.40625,0.94824,-0.24341,8.91113,-26.12305,-161.80420
123,0.45044,0.80127,-0.20605,11.90186,-22.76611,-169.61670
140,0.47974,0.66541,-0.16968,18.92090,-19.65332,-175.29297
157,0.52014,0.55945,-0.15039,23.86475,-11.96289,-178.40576
175,0.52979,0.49634,-0.13953,28.44238,-6.83594,-187.37793
192,0.51953,0.34338,-0.12329,24.78027,-9.64355,-200.31738
210,0.60901,0.11938,-0.09973,12.87842,-18.61572,-202.94189
228,0.65698,-0.03308,-0.10840,-6.28662,-44.12842,-195.55664
246,0.60950,-0.06531,-0.11365,-11.84082,-78.18604,-184.81445
264,0.44238,-0.06250,-0.08521,15.25879,-84.53369,-181.51855
281,0.44104,-0.14990,0.03333,58.59375,-47.85156,-187.80518
EXIT,17
BEGIN,39594,16
3,-0.23572,1.57690,-0.19250,0.97656,-8.48389,100.09766
20,-0.34314,1.76880,-0.23047,-18.98193,-16.29639,53.46680
38,-0.44116,1.69446,-0.32544,-9.76562,1.83105,-1.34277
56,-0.31226,1.66235,-0.24255,-7.62939,29.23584,-64.51416
74,-0.18164,1.44336,-0.15149,-9.46045,22.64404,-112.85400
92,-0.06104,1.33069,-0.16162,-30.27344,1.46484,-153.74756
110,0.04761,1.18896,-0.21130,-33.99658,-3.23486,-176.45264
128,0.15503,1.07068,-0.21130,-17.21191,13.18359,-191.83350
145,0.30017,0.92004,-0.17676,1.22070,33.44727,-200.13428
162,0.40710,0.75232,-0.17102,0.73242,32.53174,-208.86230
179,0.47754,0.64111,-0.20056,-8.97217,15.01465,-220.88623
196,0.51721,0.57117,-0.19861,-18.18848,2.19727,-234.92432
213,0.56641,0.51819,-0.21338,-14.40430,2.13623,-236.51123
230,0.53845,0.46912,-0.25220,4.76074,12.63428,-229.98047
247,0.47632,0.34106,-0.22498,18.12744,27.40479,-235.04639
264,0.47876,0.15552,-0.11804,12.51221,28.07617,-252.19727
281,0.34497,-0.03113,-0.08667,-9.09424,6.95801,-280.82275
EXIT,17
BEGIN,40532,17
3,-0.77185,1.41943,-0.31787,-82.21436,3.72314,-60.30273
20,-0.53235,1.50452,-0.44531,-91.97998,-8.54492,-90.69824
39,-0.48889,1.28503,-0.54431,-67.93213,-34.11865,-104.37012
57,-0.31116,1.26855,-0.50378,-44.06738,-42.84668,-108.70361
76,-0.19556,1.21008,-0.39807,-19.04297,-43.21289,-102.41699
94,-0.10327,1.16528,-0.32288,-5.37109,-36.49902,-105.34668
112,-0.00574,1.17188,-0.25500,-6.04248,-29.47998,-138.24463
129,0.09778,1.12024,-0.24561,-13.24463,-37.35352,-178.03955
147,0.17542,0.99341,-0.22852,-20.75195,-53.95508,-219.23828
164,0.30139,0.78882,-0.24756,-18.67676,-63.47656,-238.83057
181,0.44299,0.59021,-0.23547,-8.11768,-70.06836,-229.85840
198,0.53809,0.52490,-0.21863,1.09863,-62.50000,-210.99854
216,0.55737,0.54065,-0.15918,4.45557,-53.22266,-199.09668
234,0.46375,0.57556,-0.23352,7.69043,-45.22705,-208.92334
251,0.42932,0.51440,-0.26099,24.53613,-25.02441,-228.75977
268,0.44104,0.27368,-0.24500,38.75732,-7.26318,-248.35205
285,0.48328,-0.04871,-0.24158,35.82764,-12.69531,-256.22559
302,0.49316,-0.35474,-0.21619,21.85059,-46.56982,-254.57764
319,0.28772,-0.46521,-0.28979,13.18359,-88.68408,-249.57275
336,0.09473,-0.69666,-0.05688,13.36670,-90.94238,-276.73340
353,0.04980,-1.07129,0.10156,7.50732,-109.74121,-331.54297
EXIT,21
BEGIN,41501,18
3,-0.47949,1.58472,-0.38879,-21.24023,-7.69043,10.92529
20,-0.49207,1.50037,-0.22119,-23.49854,-9.21631,-27.40479
38,-0.44653,1.42517,-0.20544,-28.38135,-13.73291,-95.27588
55,-0.35254,1.35144,-0.19031,-33.14209,-14.77051,-132.69043
73,-0.26978,1.26563,-0.23547,-40.46631,-16.84570,-165.83252
91,-0.10046,1.11853,-0.26099,-40.71045,-11.53564,-192.19971
109,0.04492,1.02991,-0.27600,-39.12354,-8.36182,-217.65137
127,0.18420,0.90344,-0.26172,-35.33936,-13.54980,-243.71338
144,0.30823,0.72205,-0.26501,-33.81348,-29.47998,-265.44189
161,0.41711,0.55591,-0.26208,-33.08105,-44.61670,-273.13232
178,0.50916,0.38660,-0.26501,-26.79443,-51.33057,-265.13672
195,0.61548,0.31226,-0.27551,-16.47949,-49.56055,-242.37061
212,0.62427,0.26257,-0.27612,-1.52588,-48.09570,-217.77344
230,0.55237,0.24365,-0.27209,10.98633,-52.30713,-216.73584
247,0.42187,0.17773,-0.25891,28.19824,-51.14746,-234.86328
264,0.46960,-0.16663,-0.27649,58.34961,-31.73828,-235.77881
282,0.51855,-0.48328,-0.24866,83.19092,-18.73779,-192.44385
299,0.51208,-0.65857,0.05774,82.33643,-55.48096,-173.64502
317,0.31274,-0.93091,0.03870,65.18555,-125.18311,-192.99316
334,0.13745,-1.00269,0.22314,54.38232,-133.42285,-244.75098
EXIT,20
BEGIN,42371,19
3,-0.37183,1.41333,-0.54993,-16.96777,-18.92090,215.94238
20,-0.54272,1.68555,-0.50122,-19.04297,-32.65381,181.82373
37,-0.77222,1.88147,-0.50366,-20.69092,-49.13330,135.55908
54,-0.88147,2.06396,-0.58130,-17.02881,-52.85645,77.45361
72,-0.69702,2.01050,-0.32263,21.78955,20.26367,-59.38721
90,-0.37573,1.49683,-0.04199,5.37109,36.80420,-120.17822
108,-0.22290,1.34058,-0.09705,-22.64404,27.64893,-164.61182
125,-0.08459,1.19153,-0.19373,-31.06689,20.50781,-191.04004
143,0.07922,1.04626,-0.21033,-31.06689,18.49365,-206.84814
160,0.18518,0.94055,-0.25513,-30.76172,10.19287,-211.24268
177,0.25757,0.90015,-0.29492,-19.89746,5.31006,-210.32715
194,0.29834,0.81506,-0.30249,-2.38037,8.97217,-214.41650
211,0.36084,0.71558,-0.25122,4.94385,14.77051,-230.59082
229,0.39587,0.55957,-0.23218,-2.25830,8.23975,-252.13623
247,0.45728,0.41077,-0.27246,-15.44189,-3.66211,-270.14160
265,0.50439,0.29065,-0.35669,-20.87402,-16.29639,-269.65332
282,0.42383,0.24695,-0.42651,-2.74658,-27.28271,-262.75635
300,0.47937,0.10938,-0.22327,18.61572,-32.77588,-263.00049
318,0.23279,-0.09863,-0.24646,21.91162,-39.61182,-272.27783
336,0.14417,-0.37903,-0.07214,-5.79834,-70.00732,-327.27051
354,0.09460,-1.14197,0.03638,-57.37305,-119.38477,-350.95215
EXIT,21
BEGIN,43272,20
3,-0.59778,1.41101,-0.88623,13.30566,-27.70996,236.26709
21,-0.66187,1.81030,-0.77881,6.40869,-36.86523,204.77295
39,-0.96606,1.93835,-0.71533,17.27295,-54.38232,162.23145
57,-0.99097,2.05615,-0.61230,26.12305,-32.53174,29.78516
75,-0.81396,1.73047,-0.11304,34.91211,18.43262,-67.81006
92,-0.53687,1.36255,-0.08862,19.34814,35.40039,-131.71387
109,-0.33118,1.23999,-0.15686,-2.80762,35.52246,-171.26465
126,-0.11401,1.07788,-0.23132,-8.91113,25.93994,-180.84717
144,0.11633,0.92139,-0.26648,-11.53564,10.49805,-179.56543
162,0.20142,0.89502,-0.35571,-11.65771,2.25830,-178.16162
180,0.35352,0.83875,-0.32800,-4.94385,0.12207,-184.75342
197,0.41614,0.69470,-0.40552,2.86865,-8.60596,-184.57031
215,0.48560,0.62805,-0.40356,8.11768,-8.17871,-184.81445
233,0.51746,0.56152,-0.42371,17.45605,-15.25879,-177.97852
251,0.55273,0.51208,-0.42834,23.43750,-21.48438,-173.88916
269,0.54431,0.51746,-0.40771,28.44238,-30.82275,-177.24609
286,0.45569,0.46631,-0.38306,37.96387,-32.71484,-186.95068
303,0.35632,0.36096,-0.34900,46.08154,-26.48926,-206.84814
321,0.29089,0.13147,-0.26257,44.98291,-28.13721,-247.13135
EXIT,19
BEGIN,44179,21
3,-1.20117,2.22583,-0.72656,-76.23291,-78.24707,65.42969
20,-0.99463,2.26221,-0.62646,-71.83838,-77.75879,-49.01123
38,-0.53455,1.67480,-0.55359,-72.81494,-46.20361,-131.34766
56,-0.21790,1.33704,-0.51111,-58.71582,-19.83643,-171.81396
73,-0.01013,1.08960,-0.48108,-15.25879,0.85449,-161.56006
90,0.13367,0.97620,-0.40491,21.11816,14.40430,-133.23975
107,0.16101,0.95520,-0.39722,37.78076,12.57324,-122.55859
124,0.18555,0.91211,-0.35486,43.02979,13.12256,-131.53076
141,0.23059,0.83716,-0.32703,30.63965,12.02393,-163.26904
159,0.34827,0.61902,-0.34717,7.14111,-0.73242,-200.56152
177,0.52222,0.41406,-0.39612,-16.78467,-32.40967,-211.97510
195,0.59204,0.34167,-0.48633,-18.79883,-70.86182,-193.66455
213,0.61230,0.37781,-0.49683,8.30078,-79.10156,-168.09082
230,0.57654,0.34680,-0.42603,42.60254,-69.15283,-155.76172
247,0.50244,0.30005,-0.35193,57.18994,-57.98340,-162.65869
264,0.41943,0.13940,-0.27234,52.97852,-54.80957,-190.49072
281,0.44507,-0.19641,-0.17639,31.25000,-69.09180,-230.65186
