294,0.93,-0.37,-0.05,130.37,-68.91,18.86
309,0.93,-0.29,-0.04,127.75,-75.26,14.83
324,0.90,-0.27,-0.07,147.52,-64.45,19.59
339,0.91,-0.29,-0.03,161.93,-54.02,22.83
354,0.90,-0.36,-0.00,183.29,-44.62,28.75
369,0.93,-0.43,0.13,184.39,-43.82,33.51
384,0.93,-0.45,0.23,172.12,-70.56,34.12
399,0.90,-0.41,0.28,163.33,-87.65,37.66
415,0.86,-0.31,0.36,143.62,-116.46,39.61
430,0.73,-0.17,0.47,123.78,-138.24,45.90
445,0.59,-0.04,0.58,112.00,-151.73,51.21
460,0.42,0.03,0.73,120.42,-144.78,45.59
475,0.38,0.02,0.83,129.58,-130.37,38.57
490,0.38,-0.04,1.08,135.99,-93.44,16.36
505,0.46,-0.16,1.31,113.40,-74.89,-3.42
EXIT,34
BEGIN,33408,13
3,0.98,-0.69,-0.78,31.31,-0.85,18.62
18,0.87,-0.59,-0.78,69.82,-26.55,4.27
33,0.89,-0.64,-0.75,85.02,-27.10,12.94
48,0.88,-0.62,-0.67,106.57,-22.40,13.79
63,0.86,-0.62,-0.63,129.46,-27.59,22.89
78,0.91,-0.67,-0.56,147.58,-39.61,26.98
94,0.83,-0.66,-0.58,159.00,-55.97,16.97
110,0.84,-0.65,-0.58,162.66,-56.95,18.62
126,0.88,-0.68,-0.53,170.04,-56.76,24.29
141,0.87,-0.60,-0.33,176.94,-68.60,18.80
157,0.82,-0.52,-0.32,179.87,-91.86,23.38
172,0.78,-0.51,-0.24,180.48,-95.70,29.24
187,0.77,-0.49,-0.20,183.23,-92.90,28.93
203,0.81,-0.47,-0.09,185.06,-92.47,28.56
218,0.79,-0.44,-0.06,187.74,-96.44,24.41
233,0.76,-0.41,-0.01,186.40,-95.58,23.01
248,0.78,-0.41,0.07,182.25,-93.51,21.79
263,0.78,-0.40,0.11,179.81,-96.01,20.08
278,0.77,-0.38,0.14,174.50,-107.48,19.29
293,0.76,-0.46,0.23,173.89,-122.62,22.58
308,0.74,-0.44,0.36,174.01,-130.68,27.53
323,0.73,-0.45,0.42,175.78,-139.16,36.07
338,0.70,-0.46,0.54,175.54,-145.14,39.92
353,0.59,-0.55,0.71,170.23,-168.82,40.28
368,0.51,-0.60,0.93,158.63,-196.47,39.79
